week,country,nucleotide_diversity,sample_size,year_week,original_month
2021-03-28,Brazil,0.00114590338678365,821,2021-W13,2021-03-01
2021-04-04,Brazil,9.560291724334444e-4,886,2021-W14,2021-04-01
2021-04-11,Brazil,9.560291724334444e-4,886,2021-W15,2021-04-01
2021-04-18,Brazil,9.560291724334444e-4,886,2021-W16,2021-04-01
2021-04-25,Brazil,9.560291724334444e-4,886,2021-W17,2021-04-01
2021-05-02,Brazil,8.75207275573262e-4,860,2021-W18,2021-05-01
2021-05-09,Brazil,8.75207275573262e-4,860,2021-W19,2021-05-01
2021-05-16,Brazil,8.75207275573262e-4,860,2021-W20,2021-05-01
2021-05-23,Brazil,8.75207275573262e-4,860,2021-W21,2021-05-01
2021-05-30,Brazil,8.75207275573262e-4,860,2021-W22,2021-05-01
2021-06-06,Brazil,9.572903530329151e-4,873,2021-W23,2021-06-01
2021-06-13,Brazil,9.572903530329151e-4,873,2021-W24,2021-06-01
2021-06-20,Brazil,9.572903530329151e-4,873,2021-W25,2021-06-01
2021-06-27,Brazil,9.572903530329151e-4,873,2021-W26,2021-06-01
2021-07-04,Brazil,0.00159706527885426,798,2021-W27,2021-07-01
2021-07-11,Brazil,0.00159706527885426,798,2021-W28,2021-07-01
2021-07-18,Brazil,0.00159706527885426,798,2021-W29,2021-07-01
2021-07-25,Brazil,0.00159706527885426,798,2021-W30,2021-07-01
2021-08-01,Brazil,0.00261657443749209,806,2021-W31,2021-08-01
2021-08-08,Brazil,0.00261657443749209,806,2021-W32,2021-08-01
2021-08-15,Brazil,0.00261657443749209,806,2021-W33,2021-08-01
2021-08-22,Brazil,0.00261657443749209,806,2021-W34,2021-08-01
2021-08-29,Brazil,0.00261657443749209,806,2021-W35,2021-08-01
2021-09-05,Brazil,0.00135557807564474,721,2021-W36,2021-09-01
2021-09-12,Brazil,0.00135557807564474,721,2021-W37,2021-09-01
2021-09-19,Brazil,0.00135557807564474,721,2021-W38,2021-09-01
2021-09-26,Brazil,0.00135557807564474,721,2021-W39,2021-09-01
2021-10-03,Brazil,8.870172728970355e-4,693,2021-W40,2021-10-01
2021-10-10,Brazil,8.870172728970355e-4,693,2021-W41,2021-10-01
2021-10-17,Brazil,8.870172728970355e-4,693,2021-W42,2021-10-01
2021-10-24,Brazil,8.870172728970355e-4,693,2021-W43,2021-10-01
2021-10-31,Brazil,8.870172728970355e-4,693,2021-W44,2021-10-01
2021-11-07,Brazil,9.526143234257704e-4,715,2021-W45,2021-11-01
2021-11-14,Brazil,9.526143234257704e-4,715,2021-W46,2021-11-01
2021-11-21,Brazil,9.526143234257704e-4,715,2021-W47,2021-11-01
2021-11-28,Brazil,9.526143234257704e-4,715,2021-W48,2021-11-01
2021-12-05,Brazil,0.00408732939482659,565,2021-W49,2021-12-01
2021-12-12,Brazil,0.00408732939482659,565,2021-W50,2021-12-01
2021-12-19,Brazil,0.00408732939482659,565,2021-W51,2021-12-01
2021-12-26,Brazil,0.00408732939482659,565,2021-W52,2021-12-01
2022-01-02,Brazil,9.515515238860312e-4,507,2022-W01,2022-01-01
2022-01-09,Brazil,9.515515238860312e-4,507,2022-W02,2022-01-01
2022-01-16,Brazil,9.515515238860312e-4,507,2022-W03,2022-01-01
2022-01-23,Brazil,9.515515238860312e-4,507,2022-W04,2022-01-01
2022-01-30,Brazil,9.515515238860312e-4,507,2022-W05,2022-01-01
2022-02-06,Brazil,7.877877680035741e-4,427,2022-W06,2022-02-01
2022-02-13,Brazil,7.877877680035741e-4,427,2022-W07,2022-02-01
2022-02-20,Brazil,7.877877680035741e-4,427,2022-W08,2022-02-01
2022-02-27,Brazil,7.877877680035741e-4,427,2022-W09,2022-02-01
2022-03-06,Brazil,0.0019392068652329601,520,2022-W10,2022-03-01
2022-03-13,Brazil,0.0019392068652329601,520,2022-W11,2022-03-01
2022-03-20,Brazil,0.0019392068652329601,520,2022-W12,2022-03-01
2022-03-27,Brazil,0.0019392068652329601,520,2022-W13,2022-03-01
2022-04-03,Brazil,0.00188942439758515,755,2022-W14,2022-04-01
2022-04-10,Brazil,0.00188942439758515,755,2022-W15,2022-04-01
2022-04-17,Brazil,0.00188942439758515,755,2022-W16,2022-04-01
2022-04-24,Brazil,0.00188942439758515,755,2022-W17,2022-04-01
2022-05-01,Brazil,0.00155016392699071,784,2022-W18,2022-05-01
2022-05-08,Brazil,0.00155016392699071,784,2022-W19,2022-05-01
2022-05-15,Brazil,0.00155016392699071,784,2022-W20,2022-05-01
2022-05-22,Brazil,0.00155016392699071,784,2022-W21,2022-05-01
2022-05-29,Brazil,0.00155016392699071,784,2022-W22,2022-05-01
2022-06-05,Brazil,0.00121922196503261,750,2022-W23,2022-06-01
2022-06-12,Brazil,0.00121922196503261,750,2022-W24,2022-06-01
2022-06-19,Brazil,0.00121922196503261,750,2022-W25,2022-06-01
2022-06-26,Brazil,0.00121922196503261,750,2022-W26,2022-06-01
2022-07-03,Brazil,7.502683726295647e-4,818,2022-W27,2022-07-01
2022-07-10,Brazil,7.502683726295647e-4,818,2022-W28,2022-07-01
2022-07-17,Brazil,7.502683726295647e-4,818,2022-W29,2022-07-01
2022-07-24,Brazil,7.502683726295647e-4,818,2022-W30,2022-07-01
2022-07-31,Brazil,7.502683726295647e-4,818,2022-W31,2022-07-01
2022-08-07,Brazil,9.840771267017898e-4,756,2022-W32,2022-08-01
2022-08-14,Brazil,9.840771267017898e-4,756,2022-W33,2022-08-01
2022-08-21,Brazil,9.840771267017898e-4,756,2022-W34,2022-08-01
2022-08-28,Brazil,9.840771267017898e-4,756,2022-W35,2022-08-01
2022-09-04,Brazil,0.00109961781554036,517,2022-W36,2022-09-01
2022-09-11,Brazil,0.00109961781554036,517,2022-W37,2022-09-01
2022-09-18,Brazil,0.00109961781554036,517,2022-W38,2022-09-01
2022-09-25,Brazil,0.00109961781554036,517,2022-W39,2022-09-01
2022-10-02,Brazil,0.00139016569777616,741,2022-W40,2022-10-01
2022-10-09,Brazil,0.00139016569777616,741,2022-W41,2022-10-01
2022-10-16,Brazil,0.00139016569777616,741,2022-W42,2022-10-01
2022-10-23,Brazil,0.00139016569777616,741,2022-W43,2022-10-01
2022-10-30,Brazil,0.00139016569777616,741,2022-W44,2022-10-01
2022-11-06,Brazil,0.00117250199426211,695,2022-W45,2022-11-01
2022-11-13,Brazil,0.00117250199426211,695,2022-W46,2022-11-01
2022-11-20,Brazil,0.00117250199426211,695,2022-W47,2022-11-01
2022-11-27,Brazil,0.00117250199426211,695,2022-W48,2022-11-01
2022-12-04,Brazil,0.00115410675296556,667,2022-W49,2022-12-01
2022-12-11,Brazil,0.00115410675296556,667,2022-W50,2022-12-01
2022-12-18,Brazil,0.00115410675296556,667,2022-W51,2022-12-01
2022-12-25,Brazil,0.00115410675296556,667,2022-W52,2022-12-01
2023-01-01,Brazil,0.00208869639582204,624,2023-W01,2023-01-01
2023-01-08,Brazil,0.00208869639582204,624,2023-W02,2023-01-01
2023-01-15,Brazil,0.00208869639582204,624,2023-W03,2023-01-01
2023-01-22,Brazil,0.00208869639582204,624,2023-W04,2023-01-01
2023-01-29,Brazil,0.00208869639582204,624,2023-W05,2023-01-01
2023-02-05,Brazil,0.0024430477733314,513,2023-W06,2023-02-01
2023-02-12,Brazil,0.0024430477733314,513,2023-W07,2023-02-01
2023-02-19,Brazil,0.0024430477733314,513,2023-W08,2023-02-01
2023-02-26,Brazil,0.0024430477733314,513,2023-W09,2023-02-01
2023-03-05,Brazil,0.00120734327803968,539,2023-W10,2023-03-01
2023-03-12,Brazil,0.00120734327803968,539,2023-W11,2023-03-01
2023-03-19,Brazil,0.00120734327803968,539,2023-W12,2023-03-01
2023-03-26,Brazil,0.00120734327803968,539,2023-W13,2023-03-01
2023-04-02,Brazil,0.00134274571576942,402,2023-W14,2023-04-01
2023-04-09,Brazil,0.00134274571576942,402,2023-W15,2023-04-01
2023-04-16,Brazil,0.00134274571576942,402,2023-W16,2023-04-01
2023-04-23,Brazil,0.00134274571576942,402,2023-W17,2023-04-01
2023-04-30,Brazil,0.00134274571576942,402,2023-W18,2023-04-01
2023-05-07,Brazil,0.00126095213228191,481,2023-W19,2023-05-01
2023-05-14,Brazil,0.00126095213228191,481,2023-W20,2023-05-01
2023-05-21,Brazil,0.00126095213228191,481,2023-W21,2023-05-01
2023-05-28,Brazil,0.00126095213228191,481,2023-W22,2023-05-01
2023-06-04,Brazil,0.00124197616298863,356,2023-W23,2023-06-01
2023-06-11,Brazil,0.00124197616298863,356,2023-W24,2023-06-01
2023-06-18,Brazil,0.00124197616298863,356,2023-W25,2023-06-01
2023-06-25,Brazil,0.00124197616298863,356,2023-W26,2023-06-01
2023-07-02,Brazil,0.00171668227867078,148,2023-W27,2023-07-01
2023-07-09,Brazil,0.00171668227867078,148,2023-W28,2023-07-01
2023-07-16,Brazil,0.00171668227867078,148,2023-W29,2023-07-01
2023-07-23,Brazil,0.00171668227867078,148,2023-W30,2023-07-01
2023-07-30,Brazil,0.00171668227867078,148,2023-W31,2023-07-01
2023-08-06,Brazil,0.00161109051045062,188,2023-W32,2023-08-01
2023-08-13,Brazil,0.00161109051045062,188,2023-W33,2023-08-01
2023-08-20,Brazil,0.00161109051045062,188,2023-W34,2023-08-01
2023-08-27,Brazil,0.00161109051045062,188,2023-W35,2023-08-01
2023-09-03,Brazil,0.00182293696321269,384,2023-W36,2023-09-01
2023-09-10,Brazil,0.00182293696321269,384,2023-W37,2023-09-01
2023-09-17,Brazil,0.00182293696321269,384,2023-W38,2023-09-01
2023-09-24,Brazil,0.00182293696321269,384,2023-W39,2023-09-01
2023-10-01,Brazil,0.00178415106537469,412,2023-W40,2023-10-01
2023-10-08,Brazil,0.00178415106537469,412,2023-W41,2023-10-01
2023-10-15,Brazil,0.00178415106537469,412,2023-W42,2023-10-01
2023-10-22,Brazil,0.00178415106537469,412,2023-W43,2023-10-01
2023-10-29,Brazil,0.00178415106537469,412,2023-W44,2023-10-01
2023-11-05,Brazil,0.00565858798754282,584,2023-W45,2023-11-01
2023-11-12,Brazil,0.00565858798754282,584,2023-W46,2023-11-01
2023-11-19,Brazil,0.00565858798754282,584,2023-W47,2023-11-01
2023-11-26,Brazil,0.00565858798754282,584,2023-W48,2023-11-01
2023-12-03,Brazil,0.00521888337187118,714,2023-W49,2023-12-01
2023-12-10,Brazil,0.00521888337187118,714,2023-W50,2023-12-01
2023-12-17,Brazil,0.00521888337187118,714,2023-W51,2023-12-01
2023-12-24,Brazil,0.00521888337187118,714,2023-W52,2023-12-01
2023-12-31,Brazil,0.00521888337187118,714,2023-W53,2023-12-01
2024-01-07,Brazil,0.0034255127230301,548,2024-W01,2024-01-01
2024-01-14,Brazil,0.0034255127230301,548,2024-W02,2024-01-01
2024-01-21,Brazil,0.0034255127230301,548,2024-W03,2024-01-01
2024-01-28,Brazil,0.0034255127230301,548,2024-W04,2024-01-01
2024-02-04,Brazil,0.00199918869992764,506,2024-W05,2024-02-01
2024-02-11,Brazil,0.00199918869992764,506,2024-W06,2024-02-01
2024-02-18,Brazil,0.00199918869992764,506,2024-W07,2024-02-01
2024-02-25,Brazil,0.00199918869992764,506,2024-W08,2024-02-01
2024-03-03,Brazil,9.924683323559965e-4,273,2024-W09,2024-03-01
2024-03-10,Brazil,9.924683323559965e-4,273,2024-W10,2024-03-01
2024-03-17,Brazil,9.924683323559965e-4,273,2024-W11,2024-03-01
2024-03-24,Brazil,9.924683323559965e-4,273,2024-W12,2024-03-01
2024-03-31,Brazil,9.924683323559965e-4,273,2024-W13,2024-03-01
2024-04-07,Brazil,0.00108400466354927,123,2024-W14,2024-04-01
2024-04-14,Brazil,0.00108400466354927,123,2024-W15,2024-04-01
2024-04-21,Brazil,0.00108400466354927,123,2024-W16,2024-04-01
2024-04-28,Brazil,0.00108400466354927,123,2024-W17,2024-04-01
2024-05-05,Brazil,7.773350876173369e-4,99,2024-W18,2024-05-01
2024-05-12,Brazil,7.773350876173369e-4,99,2024-W19,2024-05-01
2024-05-19,Brazil,7.773350876173369e-4,99,2024-W20,2024-05-01
2024-05-26,Brazil,7.773350876173369e-4,99,2024-W21,2024-05-01
2024-06-02,Brazil,9.361548918317404e-4,116,2024-W22,2024-06-01
2024-06-09,Brazil,9.361548918317404e-4,116,2024-W23,2024-06-01
2024-06-16,Brazil,9.361548918317404e-4,116,2024-W24,2024-06-01
2024-06-23,Brazil,9.361548918317404e-4,116,2024-W25,2024-06-01
2024-06-30,Brazil,9.361548918317404e-4,116,2024-W26,2024-06-01
2024-07-07,Brazil,0.0011937504970107,157,2024-W27,2024-07-01
2024-07-14,Brazil,0.0011937504970107,157,2024-W28,2024-07-01
2024-07-21,Brazil,0.0011937504970107,157,2024-W29,2024-07-01
2024-07-28,Brazil,0.0011937504970107,157,2024-W30,2024-07-01
2024-08-04,Brazil,0.00129598220037149,218,2024-W31,2024-08-01
2024-08-11,Brazil,0.00129598220037149,218,2024-W32,2024-08-01
2024-08-18,Brazil,0.00129598220037149,218,2024-W33,2024-08-01
2024-08-25,Brazil,0.00129598220037149,218,2024-W34,2024-08-01
2024-09-01,Brazil,0.00130968286001881,166,2024-W35,2024-09-01
2024-09-08,Brazil,0.00130968286001881,166,2024-W36,2024-09-01
2024-09-15,Brazil,0.00130968286001881,166,2024-W37,2024-09-01
2024-09-22,Brazil,0.00130968286001881,166,2024-W38,2024-09-01
2024-09-29,Brazil,0.00130968286001881,166,2024-W39,2024-09-01
2024-10-06,Brazil,0.00183215739359404,120,2024-W40,2024-10-01
2024-10-13,Brazil,0.00183215739359404,120,2024-W41,2024-10-01
2024-10-20,Brazil,0.00183215739359404,120,2024-W42,2024-10-01
2024-10-27,Brazil,0.00183215739359404,120,2024-W43,2024-10-01
2024-11-03,Brazil,0.00196471986678108,102,2024-W44,2024-11-01
2024-11-10,Brazil,0.00196471986678108,102,2024-W45,2024-11-01
2024-11-17,Brazil,0.00196471986678108,102,2024-W46,2024-11-01
2024-11-24,Brazil,0.00196471986678108,102,2024-W47,2024-11-01
2024-12-01,Brazil,0.00240216356344316,261,2024-W48,2024-12-01
2024-12-08,Brazil,0.00240216356344316,261,2024-W49,2024-12-01
2024-12-15,Brazil,0.00240216356344316,261,2024-W50,2024-12-01
2024-12-22,Brazil,0.00240216356344316,261,2024-W51,2024-12-01
2024-12-29,Brazil,0.00240216356344316,261,2024-W52,2024-12-01
2025-01-05,Brazil,0.00241128590412582,348,2025-W01,2025-01-01
2025-01-12,Brazil,0.00241128590412582,348,2025-W02,2025-01-01
2025-01-19,Brazil,0.00241128590412582,348,2025-W03,2025-01-01
2025-01-26,Brazil,0.00241128590412582,348,2025-W04,2025-01-01
2025-02-02,Brazil,0.0026663604772156,258,2025-W05,2025-02-01
2025-02-09,Brazil,0.0026663604772156,258,2025-W06,2025-02-01
2025-02-16,Brazil,0.0026663604772156,258,2025-W07,2025-02-01
2025-02-23,Brazil,0.0026663604772156,258,2025-W08,2025-02-01
2020-05-03,Argentina,2.1996069788824863e-4,24,2020-W18,2020-05-01
2020-05-10,Argentina,2.1996069788824863e-4,24,2020-W19,2020-05-01
2020-05-17,Argentina,2.1996069788824863e-4,24,2020-W20,2020-05-01
2020-05-24,Argentina,2.1996069788824863e-4,24,2020-W21,2020-05-01
2020-05-31,Argentina,2.1996069788824863e-4,24,2020-W22,2020-05-01
2020-06-07,Argentina,3.3459447467769246e-4,9,2020-W23,2020-06-01
2020-06-14,Argentina,3.3459447467769246e-4,9,2020-W24,2020-06-01
2020-06-21,Argentina,3.3459447467769246e-4,9,2020-W25,2020-06-01
2020-06-28,Argentina,3.3459447467769246e-4,9,2020-W26,2020-06-01
2020-07-05,Argentina,4.0254631064240193e-4,13,2020-W27,2020-07-01
2020-07-12,Argentina,4.0254631064240193e-4,13,2020-W28,2020-07-01
2020-07-19,Argentina,4.0254631064240193e-4,13,2020-W29,2020-07-01
2020-07-26,Argentina,4.0254631064240193e-4,13,2020-W30,2020-07-01
2020-10-04,Argentina,7.480847816982271e-4,34,2020-W40,2020-10-01
2020-10-11,Argentina,7.480847816982271e-4,34,2020-W41,2020-10-01
2020-10-18,Argentina,7.480847816982271e-4,34,2020-W42,2020-10-01
2020-10-25,Argentina,7.480847816982271e-4,34,2020-W43,2020-10-01
2020-11-01,Argentina,9.267064157986044e-4,29,2020-W44,2020-11-01
2020-11-08,Argentina,9.267064157986044e-4,29,2020-W45,2020-11-01
2020-11-15,Argentina,9.267064157986044e-4,29,2020-W46,2020-11-01
2020-11-22,Argentina,9.267064157986044e-4,29,2020-W47,2020-11-01
2020-11-29,Argentina,9.267064157986044e-4,29,2020-W48,2020-11-01
2020-12-06,Argentina,8.46935588273984e-4,43,2020-W49,2020-12-01
2020-12-13,Argentina,8.46935588273984e-4,43,2020-W50,2020-12-01
2020-12-20,Argentina,8.46935588273984e-4,43,2020-W51,2020-12-01
2020-12-27,Argentina,8.46935588273984e-4,43,2020-W52,2020-12-01
2021-01-03,Argentina,0.00131370822730921,31,2021-W01,2021-01-01
2021-01-10,Argentina,0.00131370822730921,31,2021-W02,2021-01-01
2021-01-17,Argentina,0.00131370822730921,31,2021-W03,2021-01-01
2021-01-24,Argentina,0.00131370822730921,31,2021-W04,2021-01-01
2021-01-31,Argentina,0.00131370822730921,31,2021-W05,2021-01-01
2021-02-07,Argentina,0.00217299678598264,30,2021-W06,2021-02-01
2021-02-14,Argentina,0.00217299678598264,30,2021-W07,2021-02-01
2021-02-21,Argentina,0.00217299678598264,30,2021-W08,2021-02-01
2021-02-28,Argentina,0.00217299678598264,30,2021-W09,2021-02-01
2021-03-07,Argentina,0.00241298596643464,136,2021-W10,2021-03-01
2021-03-14,Argentina,0.00241298596643464,136,2021-W11,2021-03-01
2021-03-21,Argentina,0.00241298596643464,136,2021-W12,2021-03-01
2021-03-28,Argentina,0.00241298596643464,136,2021-W13,2021-03-01
2021-04-04,Argentina,0.00281827145747016,407,2021-W14,2021-04-01
2021-04-11,Argentina,0.00281827145747016,407,2021-W15,2021-04-01
2021-04-18,Argentina,0.00281827145747016,407,2021-W16,2021-04-01
2021-04-25,Argentina,0.00281827145747016,407,2021-W17,2021-04-01
2021-05-02,Argentina,0.00265456992276362,382,2021-W18,2021-05-01
2021-05-09,Argentina,0.00265456992276362,382,2021-W19,2021-05-01
2021-05-16,Argentina,0.00265456992276362,382,2021-W20,2021-05-01
2021-05-23,Argentina,0.00265456992276362,382,2021-W21,2021-05-01
2021-05-30,Argentina,0.00265456992276362,382,2021-W22,2021-05-01
2021-06-06,Argentina,0.00246722463317555,567,2021-W23,2021-06-01
2021-06-13,Argentina,0.00246722463317555,567,2021-W24,2021-06-01
2021-06-20,Argentina,0.00246722463317555,567,2021-W25,2021-06-01
2021-06-27,Argentina,0.00246722463317555,567,2021-W26,2021-06-01
2021-07-04,Argentina,0.00261386024408852,495,2021-W27,2021-07-01
2021-07-11,Argentina,0.00261386024408852,495,2021-W28,2021-07-01
2021-07-18,Argentina,0.00261386024408852,495,2021-W29,2021-07-01
2021-07-25,Argentina,0.00261386024408852,495,2021-W30,2021-07-01
2021-08-01,Argentina,0.00286061166039357,624,2021-W31,2021-08-01
2021-08-08,Argentina,0.00286061166039357,624,2021-W32,2021-08-01
2021-08-15,Argentina,0.00286061166039357,624,2021-W33,2021-08-01
2021-08-22,Argentina,0.00286061166039357,624,2021-W34,2021-08-01
2021-08-29,Argentina,0.00286061166039357,624,2021-W35,2021-08-01
2021-09-05,Argentina,0.00315220682129666,365,2021-W36,2021-09-01
2021-09-12,Argentina,0.00315220682129666,365,2021-W37,2021-09-01
2021-09-19,Argentina,0.00315220682129666,365,2021-W38,2021-09-01
2021-09-26,Argentina,0.00315220682129666,365,2021-W39,2021-09-01
2021-10-03,Argentina,0.00326315609875221,272,2021-W40,2021-10-01
2021-10-10,Argentina,0.00326315609875221,272,2021-W41,2021-10-01
2021-10-17,Argentina,0.00326315609875221,272,2021-W42,2021-10-01
2021-10-24,Argentina,0.00326315609875221,272,2021-W43,2021-10-01
2021-10-31,Argentina,0.00326315609875221,272,2021-W44,2021-10-01
2021-11-07,Argentina,0.0016528652745222,423,2021-W45,2021-11-01
2021-11-14,Argentina,0.0016528652745222,423,2021-W46,2021-11-01
2021-11-21,Argentina,0.0016528652745222,423,2021-W47,2021-11-01
2021-11-28,Argentina,0.0016528652745222,423,2021-W48,2021-11-01
2021-12-05,Argentina,0.00397014924868623,680,2021-W49,2021-12-01
2021-12-12,Argentina,0.00397014924868623,680,2021-W50,2021-12-01
2021-12-19,Argentina,0.00397014924868623,680,2021-W51,2021-12-01
2021-12-26,Argentina,0.00397014924868623,680,2021-W52,2021-12-01
2022-01-02,Argentina,0.00235418284763739,220,2022-W01,2022-01-01
2022-01-09,Argentina,0.00235418284763739,220,2022-W02,2022-01-01
2022-01-16,Argentina,0.00235418284763739,220,2022-W03,2022-01-01
2022-01-23,Argentina,0.00235418284763739,220,2022-W04,2022-01-01
2022-01-30,Argentina,0.00235418284763739,220,2022-W05,2022-01-01
2022-02-06,Argentina,0.00149402347687472,39,2022-W06,2022-02-01
2022-02-13,Argentina,0.00149402347687472,39,2022-W07,2022-02-01
2022-02-20,Argentina,0.00149402347687472,39,2022-W08,2022-02-01
2022-02-27,Argentina,0.00149402347687472,39,2022-W09,2022-02-01
2022-03-06,Argentina,0.00271772519101291,16,2022-W10,2022-03-01
2022-03-13,Argentina,0.00271772519101291,16,2022-W11,2022-03-01
2022-03-20,Argentina,0.00271772519101291,16,2022-W12,2022-03-01
2022-03-27,Argentina,0.00271772519101291,16,2022-W13,2022-03-01
2022-04-03,Argentina,0.00203181120341441,37,2022-W14,2022-04-01
2022-04-10,Argentina,0.00203181120341441,37,2022-W15,2022-04-01
2022-04-17,Argentina,0.00203181120341441,37,2022-W16,2022-04-01
2022-04-24,Argentina,0.00203181120341441,37,2022-W17,2022-04-01
2022-05-01,Argentina,0.00136169356656987,340,2022-W18,2022-05-01
2022-05-08,Argentina,0.00136169356656987,340,2022-W19,2022-05-01
2022-05-15,Argentina,0.00136169356656987,340,2022-W20,2022-05-01
2022-05-22,Argentina,0.00136169356656987,340,2022-W21,2022-05-01
2022-05-29,Argentina,0.00136169356656987,340,2022-W22,2022-05-01
2022-06-05,Argentina,0.00108294507029179,484,2022-W23,2022-06-01
2022-06-12,Argentina,0.00108294507029179,484,2022-W24,2022-06-01
2022-06-19,Argentina,0.00108294507029179,484,2022-W25,2022-06-01
2022-06-26,Argentina,0.00108294507029179,484,2022-W26,2022-06-01
2022-07-03,Argentina,7.600550668054746e-4,597,2022-W27,2022-07-01
2022-07-10,Argentina,7.600550668054746e-4,597,2022-W28,2022-07-01
2022-07-17,Argentina,7.600550668054746e-4,597,2022-W29,2022-07-01
2022-07-24,Argentina,7.600550668054746e-4,597,2022-W30,2022-07-01
2022-07-31,Argentina,7.600550668054746e-4,597,2022-W31,2022-07-01
2022-08-07,Argentina,5.373550987745243e-4,424,2022-W32,2022-08-01
2022-08-14,Argentina,5.373550987745243e-4,424,2022-W33,2022-08-01
2022-08-21,Argentina,5.373550987745243e-4,424,2022-W34,2022-08-01
2022-08-28,Argentina,5.373550987745243e-4,424,2022-W35,2022-08-01
2022-09-04,Argentina,5.518466139105407e-4,126,2022-W36,2022-09-01
2022-09-11,Argentina,5.518466139105407e-4,126,2022-W37,2022-09-01
2022-09-18,Argentina,5.518466139105407e-4,126,2022-W38,2022-09-01
