date,country,p_distance,sample_size,year_month_day
2021-01-15,Brazil,0.005976289312035517,NA,2021-01-15
2021-01-16,Brazil,0.006042626800113782,NA,2021-01-16
2021-01-17,Brazil,0.006108964288192047,NA,2021-01-17
2021-01-18,Brazil,0.006175301776270312,NA,2021-01-18
2021-01-19,Brazil,0.006241639264348577,NA,2021-01-19
2021-01-20,Brazil,0.006307976752426841,NA,2021-01-20
2021-01-21,Brazil,0.006374314240505106,NA,2021-01-21
2021-01-22,Brazil,0.006440651728583371,NA,2021-01-22
2021-01-23,Brazil,0.006506989216661636,NA,2021-01-23
2021-01-24,Brazil,0.006573326704739901,NA,2021-01-24
2021-01-25,Brazil,0.006639664192818166,NA,2021-01-25
2021-01-26,Brazil,0.006706001680896431,NA,2021-01-26
2021-01-27,Brazil,0.006772339168974696,NA,2021-01-27
2021-01-28,Brazil,0.006838676657052961,NA,2021-01-28
2021-01-29,Brazil,0.006905014145131225,NA,2021-01-29
2021-01-30,Brazil,0.00697135163320949,NA,2021-01-30
2021-01-31,Brazil,0.007037689121287755,NA,2021-01-31
2021-02-01,Brazil,0.00710402660936602,NA,2021-02-01
2021-02-02,Brazil,0.007090023266661135,NA,2021-02-02
2021-02-03,Brazil,0.007076019923956251,NA,2021-02-03
2021-02-04,Brazil,0.007062016581251367,NA,2021-02-04
2021-02-05,Brazil,0.007048013238546483,NA,2021-02-05
2021-02-06,Brazil,0.007034009895841598,NA,2021-02-06
2021-02-07,Brazil,0.007020006553136714,NA,2021-02-07
2021-02-08,Brazil,0.00700600321043183,NA,2021-02-08
2021-02-09,Brazil,0.0069919998677269455,NA,2021-02-09
2021-02-10,Brazil,0.006977996525022061,NA,2021-02-10
2021-02-11,Brazil,0.006963993182317177,NA,2021-02-11
2021-02-12,Brazil,0.006949989839612293,NA,2021-02-12
2021-02-13,Brazil,0.006935986496907408,NA,2021-02-13
2021-02-14,Brazil,0.006921983154202524,NA,2021-02-14
2021-02-15,Brazil,0.00690797981149764,NA,2021-02-15
2021-02-16,Brazil,0.006893976468792756,NA,2021-02-16
2021-02-17,Brazil,0.006879973126087871,NA,2021-02-17
2021-02-18,Brazil,0.006865969783382987,NA,2021-02-18
2021-02-19,Brazil,0.006851966440678103,NA,2021-02-19
2021-02-20,Brazil,0.006837963097973219,NA,2021-02-20
2021-02-21,Brazil,0.006823959755268334,NA,2021-02-21
2021-02-22,Brazil,0.006809956412563449,NA,2021-02-22
2021-02-23,Brazil,0.0067959530698585655,NA,2021-02-23
2021-02-24,Brazil,0.006781949727153682,NA,2021-02-24
2021-02-25,Brazil,0.006767946384448797,NA,2021-02-25
2021-02-26,Brazil,0.006753943041743912,NA,2021-02-26
2021-02-27,Brazil,0.006739939699039028,NA,2021-02-27
2021-02-28,Brazil,0.0067259363563341446,NA,2021-02-28
2021-03-01,Brazil,0.00671193301362926,NA,2021-03-01
2021-03-02,Brazil,0.006650071281282502,NA,2021-03-02
2021-03-03,Brazil,0.0065882095489357435,NA,2021-03-03
2021-03-04,Brazil,0.006526347816588986,NA,2021-03-04
2021-03-05,Brazil,0.006464486084242228,NA,2021-03-05
2021-03-06,Brazil,0.006402624351895469,NA,2021-03-06
2021-03-07,Brazil,0.006340762619548712,NA,2021-03-07
2021-03-08,Brazil,0.006278900887201953,NA,2021-03-08
2021-03-09,Brazil,0.006217039154855195,NA,2021-03-09
2021-03-10,Brazil,0.0061551774225084375,NA,2021-03-10
2021-03-11,Brazil,0.00609331569016168,NA,2021-03-11
2021-03-12,Brazil,0.006031453957814921,NA,2021-03-12
2021-03-13,Brazil,0.005969592225468163,NA,2021-03-13
2021-03-14,Brazil,0.005907730493121405,NA,2021-03-14
2021-03-15,Brazil,0.005845868760774647,NA,2021-03-15
2021-03-16,Brazil,0.005784007028427889,NA,2021-03-16
2021-03-17,Brazil,0.005722145296081131,NA,2021-03-17
2021-03-18,Brazil,0.005660283563734373,NA,2021-03-18
2021-03-19,Brazil,0.005598421831387614,NA,2021-03-19
2021-03-20,Brazil,0.0055365600990408565,NA,2021-03-20
2021-03-21,Brazil,0.005474698366694099,NA,2021-03-21
2021-03-22,Brazil,0.005412836634347341,NA,2021-03-22
2021-03-23,Brazil,0.005350974902000582,NA,2021-03-23
2021-03-24,Brazil,0.005289113169653825,NA,2021-03-24
2021-03-25,Brazil,0.005227251437307066,NA,2021-03-25
2021-03-26,Brazil,0.005165389704960308,NA,2021-03-26
2021-03-27,Brazil,0.0051035279726135505,NA,2021-03-27
2021-03-28,Brazil,0.005041666240266793,NA,2021-03-28
2021-03-29,Brazil,0.004979804507920034,NA,2021-03-29
2021-03-30,Brazil,0.004917942775573276,NA,2021-03-30
2021-03-31,Brazil,0.004856081043226518,NA,2021-03-31
2021-04-01,Brazil,0.00479421931087976,NA,2021-04-01
2021-04-02,Brazil,0.004741610497439322,NA,2021-04-02
2021-04-03,Brazil,0.004689001683998884,NA,2021-04-03
2021-04-04,Brazil,0.004636392870558446,NA,2021-04-04
2021-04-05,Brazil,0.004583784057118008,NA,2021-04-05
2021-04-06,Brazil,0.00453117524367757,NA,2021-04-06
2021-04-07,Brazil,0.004478566430237132,NA,2021-04-07
2021-04-08,Brazil,0.004425957616796694,NA,2021-04-08
2021-04-09,Brazil,0.004373348803356256,NA,2021-04-09
2021-04-10,Brazil,0.004320739989915818,NA,2021-04-10
2021-04-11,Brazil,0.00426813117647538,NA,2021-04-11
2021-04-12,Brazil,0.004215522363034942,NA,2021-04-12
2021-04-13,Brazil,0.004162913549594504,NA,2021-04-13
2021-04-14,Brazil,0.004110304736154066,NA,2021-04-14
2021-04-15,Brazil,0.004057695922713628,NA,2021-04-15
2021-04-16,Brazil,0.00400508710927319,NA,2021-04-16
2021-04-17,Brazil,0.003952478295832752,NA,2021-04-17
2021-04-18,Brazil,0.003899869482392314,NA,2021-04-18
2021-04-19,Brazil,0.003847260668951876,NA,2021-04-19
2021-04-20,Brazil,0.003794651855511438,NA,2021-04-20
2021-04-21,Brazil,0.003742043042071,NA,2021-04-21
2021-04-22,Brazil,0.003689434228630562,NA,2021-04-22
2021-04-23,Brazil,0.0036368254151901242,NA,2021-04-23
2021-04-24,Brazil,0.003584216601749686,NA,2021-04-24
2021-04-25,Brazil,0.0035316077883092477,NA,2021-04-25
2021-04-26,Brazil,0.00347899897486881,NA,2021-04-26
2021-04-27,Brazil,0.003426390161428372,NA,2021-04-27
2021-04-28,Brazil,0.0033737813479879338,NA,2021-04-28
2021-04-29,Brazil,0.0033211725345474955,NA,2021-04-29
2021-04-30,Brazil,0.003268563721107058,NA,2021-04-30
2021-05-01,Brazil,0.00321595490766662,NA,2021-05-01
2021-05-02,Brazil,0.003191838729844545,NA,2021-05-02
2021-05-03,Brazil,0.0031677225520224694,NA,2021-05-03
2021-05-04,Brazil,0.0031436063742003944,NA,2021-05-04
2021-05-05,Brazil,0.0031194901963783194,NA,2021-05-05
2021-05-06,Brazil,0.003095374018556244,NA,2021-05-06
2021-05-07,Brazil,0.003071257840734169,NA,2021-05-07
2021-05-08,Brazil,0.003047141662912094,NA,2021-05-08
2021-05-09,Brazil,0.0030230254850900184,NA,2021-05-09
2021-05-10,Brazil,0.0029989093072679434,NA,2021-05-10
2021-05-11,Brazil,0.0029747931294458684,NA,2021-05-11
2021-05-12,Brazil,0.002950676951623793,NA,2021-05-12
2021-05-13,Brazil,0.002926560773801718,NA,2021-05-13
2021-05-14,Brazil,0.002902444595979643,NA,2021-05-14
2021-05-15,Brazil,0.002878328418157568,NA,2021-05-15
2021-05-16,Brazil,0.0028542122403354925,NA,2021-05-16
2021-05-17,Brazil,0.0028300960625134174,NA,2021-05-17
2021-05-18,Brazil,0.0028059798846913424,NA,2021-05-18
2021-05-19,Brazil,0.002781863706869267,NA,2021-05-19
2021-05-20,Brazil,0.002757747529047192,NA,2021-05-20
2021-05-21,Brazil,0.002733631351225117,NA,2021-05-21
2021-05-22,Brazil,0.0027095151734030415,NA,2021-05-22
2021-05-23,Brazil,0.0026853989955809665,NA,2021-05-23
2021-05-24,Brazil,0.002661282817758891,NA,2021-05-24
2021-05-25,Brazil,0.002637166639936816,NA,2021-05-25
2021-05-26,Brazil,0.002613050462114741,NA,2021-05-26
2021-05-27,Brazil,0.002588934284292666,NA,2021-05-27
2021-05-28,Brazil,0.0025648181064705905,NA,2021-05-28
2021-05-29,Brazil,0.0025407019286485155,NA,2021-05-29
2021-05-30,Brazil,0.0025165857508264405,NA,2021-05-30
2021-05-31,Brazil,0.002492469573004365,NA,2021-05-31
2021-06-01,Brazil,0.00246835339518229,NA,2021-06-01
2021-06-02,Brazil,0.0025156487363281236,NA,2021-06-02
2021-06-03,Brazil,0.0025629440774739567,NA,2021-06-03
2021-06-04,Brazil,0.00261023941861979,NA,2021-06-04
2021-06-05,Brazil,0.0026575347597656233,NA,2021-06-05
2021-06-06,Brazil,0.002704830100911457,NA,2021-06-06
2021-06-07,Brazil,0.00275212544205729,NA,2021-06-07
2021-06-08,Brazil,0.0027994207832031234,NA,2021-06-08
2021-06-09,Brazil,0.0028467161243489565,NA,2021-06-09
2021-06-10,Brazil,0.00289401146549479,NA,2021-06-10
2021-06-11,Brazil,0.0029413068066406235,NA,2021-06-11
2021-06-12,Brazil,0.0029886021477864566,NA,2021-06-12
2021-06-13,Brazil,0.00303589748893229,NA,2021-06-13
2021-06-14,Brazil,0.0030831928300781236,NA,2021-06-14
2021-06-15,Brazil,0.0031304881712239567,NA,2021-06-15
2021-06-16,Brazil,0.00317778351236979,NA,2021-06-16
2021-06-17,Brazil,0.0032250788535156233,NA,2021-06-17
2021-06-18,Brazil,0.003272374194661457,NA,2021-06-18
2021-06-19,Brazil,0.00331966953580729,NA,2021-06-19
2021-06-20,Brazil,0.0033669648769531235,NA,2021-06-20
2021-06-21,Brazil,0.0034142602180989566,NA,2021-06-21
2021-06-22,Brazil,0.00346155555924479,NA,2021-06-22
2021-06-23,Brazil,0.003508850900390623,NA,2021-06-23
2021-06-24,Brazil,0.0035561462415364567,NA,2021-06-24
2021-06-25,Brazil,0.00360344158268229,NA,2021-06-25
2021-06-26,Brazil,0.0036507369238281233,NA,2021-06-26
2021-06-27,Brazil,0.003698032264973957,NA,2021-06-27
2021-06-28,Brazil,0.0037453276061197903,NA,2021-06-28
2021-06-29,Brazil,0.0037926229472656234,NA,2021-06-29
2021-06-30,Brazil,0.0038399182884114565,NA,2021-06-30
2021-07-01,Brazil,0.00388721362955729,NA,2021-07-01
2021-07-02,Brazil,0.00416631417674731,NA,2021-07-02
2021-07-03,Brazil,0.00444541472393733,NA,2021-07-03
2021-07-04,Brazil,0.00472451527112735,NA,2021-07-04
2021-07-05,Brazil,0.00500361581831737,NA,2021-07-05
2021-07-06,Brazil,0.00528271636550739,NA,2021-07-06
2021-07-07,Brazil,0.00556181691269741,NA,2021-07-07
2021-07-08,Brazil,0.0058409174598874295,NA,2021-07-08
2021-07-09,Brazil,0.006120018007077449,NA,2021-07-09
2021-07-10,Brazil,0.00639911855426747,NA,2021-07-10
2021-07-11,Brazil,0.006678219101457489,NA,2021-07-11
2021-07-12,Brazil,0.00695731964864751,NA,2021-07-12
2021-07-13,Brazil,0.00723642019583753,NA,2021-07-13
2021-07-14,Brazil,0.0075155207430275504,NA,2021-07-14
2021-07-15,Brazil,0.00779462129021757,NA,2021-07-15
2021-07-16,Brazil,0.00807372183740759,NA,2021-07-16
2021-07-17,Brazil,0.00835282238459761,NA,2021-07-17
2021-07-18,Brazil,0.00863192293178763,NA,2021-07-18
2021-07-19,Brazil,0.00891102347897765,NA,2021-07-19
2021-07-20,Brazil,0.00919012402616767,NA,2021-07-20
2021-07-21,Brazil,0.00946922457335769,NA,2021-07-21
2021-07-22,Brazil,0.00974832512054771,NA,2021-07-22
2021-07-23,Brazil,0.01002742566773773,NA,2021-07-23
2021-07-24,Brazil,0.010306526214927749,NA,2021-07-24
2021-07-25,Brazil,0.010585626762117769,NA,2021-07-25
2021-07-26,Brazil,0.010864727309307789,NA,2021-07-26
2021-07-27,Brazil,0.01114382785649781,NA,2021-07-27
2021-07-28,Brazil,0.01142292840368783,NA,2021-07-28
2021-07-29,Brazil,0.01170202895087785,NA,2021-07-29
2021-07-30,Brazil,0.01198112949806787,NA,2021-07-30
2021-07-31,Brazil,0.01226023004525789,NA,2021-07-31
2021-08-01,Brazil,0.01253933059244791,NA,2021-08-01
2021-08-02,Brazil,0.012659797615507385,NA,2021-08-02
2021-08-03,Brazil,0.012780264638566862,NA,2021-08-03
2021-08-04,Brazil,0.012900731661626337,NA,2021-08-04
2021-08-05,Brazil,0.013021198684685813,NA,2021-08-05
2021-08-06,Brazil,0.01314166570774529,NA,2021-08-06
2021-08-07,Brazil,0.013262132730804765,NA,2021-08-07
2021-08-08,Brazil,0.01338259975386424,NA,2021-08-08
2021-08-09,Brazil,0.013503066776923717,NA,2021-08-09
2021-08-10,Brazil,0.013623533799983193,NA,2021-08-10
2021-08-11,Brazil,0.013744000823042668,NA,2021-08-11
2021-08-12,Brazil,0.013864467846102145,NA,2021-08-12
2021-08-13,Brazil,0.01398493486916162,NA,2021-08-13
2021-08-14,Brazil,0.014105401892221096,NA,2021-08-14
2021-08-15,Brazil,0.014225868915280573,NA,2021-08-15
2021-08-16,Brazil,0.014346335938340048,NA,2021-08-16
2021-08-17,Brazil,0.014466802961399523,NA,2021-08-17
2021-08-18,Brazil,0.014587269984459,NA,2021-08-18
2021-08-19,Brazil,0.014707737007518476,NA,2021-08-19
2021-08-20,Brazil,0.014828204030577951,NA,2021-08-20
2021-08-21,Brazil,0.014948671053637428,NA,2021-08-21
2021-08-22,Brazil,0.015069138076696903,NA,2021-08-22
2021-08-23,Brazil,0.015189605099756379,NA,2021-08-23
2021-08-24,Brazil,0.015310072122815856,NA,2021-08-24
2021-08-25,Brazil,0.015430539145875331,NA,2021-08-25
2021-08-26,Brazil,0.015551006168934806,NA,2021-08-26
2021-08-27,Brazil,0.015671473191994283,NA,2021-08-27
2021-08-28,Brazil,0.015791940215053757,NA,2021-08-28
2021-08-29,Brazil,0.015912407238113234,NA,2021-08-29
2021-08-30,Brazil,0.01603287426117271,NA,2021-08-30
2021-08-31,Brazil,0.016153341284232185,NA,2021-08-31
2021-09-01,Brazil,0.01627380830729166,NA,2021-09-01
2021-09-02,Brazil,0.016096099435763882,NA,2021-09-02
2021-09-03,Brazil,0.015918390564236107,NA,2021-09-03
2021-09-04,Brazil,0.015740681692708328,NA,2021-09-04
2021-09-05,Brazil,0.01556297282118055,NA,2021-09-05
2021-09-06,Brazil,0.015385263949652773,NA,2021-09-06
2021-09-07,Brazil,0.015207555078124995,NA,2021-09-07
2021-09-08,Brazil,0.015029846206597218,NA,2021-09-08
2021-09-09,Brazil,0.01485213733506944,NA,2021-09-09
2021-09-10,Brazil,0.014674428463541663,NA,2021-09-10
2021-09-11,Brazil,0.014496719592013884,NA,2021-09-11
2021-09-12,Brazil,0.014319010720486107,NA,2021-09-12
2021-09-13,Brazil,0.01414130184895833,NA,2021-09-13
2021-09-14,Brazil,0.013963592977430552,NA,2021-09-14
2021-09-15,Brazil,0.013785884105902774,NA,2021-09-15
2021-09-16,Brazil,0.013608175234374995,NA,2021-09-16
2021-09-17,Brazil,0.013430466362847218,NA,2021-09-17
2021-09-18,Brazil,0.01325275749131944,NA,2021-09-18
2021-09-19,Brazil,0.013075048619791663,NA,2021-09-19
2021-09-20,Brazil,0.012897339748263886,NA,2021-09-20
2021-09-21,Brazil,0.012719630876736108,NA,2021-09-21
2021-09-22,Brazil,0.01254192200520833,NA,2021-09-22
2021-09-23,Brazil,0.012364213133680552,NA,2021-09-23
2021-09-24,Brazil,0.012186504262152774,NA,2021-09-24
2021-09-25,Brazil,0.012008795390624997,NA,2021-09-25
2021-09-26,Brazil,0.011831086519097218,NA,2021-09-26
2021-09-27,Brazil,0.011653377647569442,NA,2021-09-27
2021-09-28,Brazil,0.011475668776041663,NA,2021-09-28
2021-09-29,Brazil,0.011297959904513887,NA,2021-09-29
2021-09-30,Brazil,0.011120251032986108,NA,2021-09-30
2021-10-01,Brazil,0.01094254216145833,NA,2021-10-01
2021-10-02,Brazil,0.01074345861034106,NA,2021-10-02
2021-10-03,Brazil,0.010544375059223787,NA,2021-10-03
2021-10-04,Brazil,0.010345291508106516,NA,2021-10-04
2021-10-05,Brazil,0.010146207956989244,NA,2021-10-05
2021-10-06,Brazil,0.009947124405871973,NA,2021-10-06
2021-10-07,Brazil,0.0097480408547547,NA,2021-10-07
2021-10-08,Brazil,0.00954895730363743,NA,2021-10-08
2021-10-09,Brazil,0.009349873752520157,NA,2021-10-09
2021-10-10,Brazil,0.009150790201402886,NA,2021-10-10
2021-10-11,Brazil,0.008951706650285614,NA,2021-10-11
2021-10-12,Brazil,0.008752623099168343,NA,2021-10-12
2021-10-13,Brazil,0.008553539548051072,NA,2021-10-13
2021-10-14,Brazil,0.0083544559969338,NA,2021-10-14
2021-10-15,Brazil,0.008155372445816527,NA,2021-10-15
2021-10-16,Brazil,0.007956288894699256,NA,2021-10-16
2021-10-17,Brazil,0.007757205343581985,NA,2021-10-17
2021-10-18,Brazil,0.007558121792464713,NA,2021-10-18
2021-10-19,Brazil,0.007359038241347441,NA,2021-10-19
2021-10-20,Brazil,0.0071599546902301695,NA,2021-10-20
2021-10-21,Brazil,0.006960871139112898,NA,2021-10-21
2021-10-22,Brazil,0.006761787587995627,NA,2021-10-22
2021-10-23,Brazil,0.0065627040368783545,NA,2021-10-23
2021-10-24,Brazil,0.006363620485761083,NA,2021-10-24
2021-10-25,Brazil,0.006164536934643812,NA,2021-10-25
2021-10-26,Brazil,0.00596545338352654,NA,2021-10-26
2021-10-27,Brazil,0.005766369832409268,NA,2021-10-27
2021-10-28,Brazil,0.005567286281291997,NA,2021-10-28
2021-10-29,Brazil,0.005368202730174725,NA,2021-10-29
2021-10-30,Brazil,0.0051691191790574536,NA,2021-10-30
2021-10-31,Brazil,0.004970035627940182,NA,2021-10-31
2021-11-01,Brazil,0.00477095207682291,NA,2021-11-01
2021-11-02,Brazil,0.005372489469906175,NA,2021-11-02
2021-11-03,Brazil,0.00597402686298944,NA,2021-11-03
2021-11-04,Brazil,0.0065755642560727055,NA,2021-11-04
2021-11-05,Brazil,0.00717710164915597,NA,2021-11-05
2021-11-06,Brazil,0.007778639042239235,NA,2021-11-06
2021-11-07,Brazil,0.0083801764353225,NA,2021-11-07
2021-11-08,Brazil,0.008981713828405765,NA,2021-11-08
2021-11-09,Brazil,0.00958325122148903,NA,2021-11-09
2021-11-10,Brazil,0.010184788614572294,NA,2021-11-10
2021-11-11,Brazil,0.010786326007655559,NA,2021-11-11
2021-11-12,Brazil,0.011387863400738824,NA,2021-11-12
2021-11-13,Brazil,0.011989400793822089,NA,2021-11-13
2021-11-14,Brazil,0.012590938186905355,NA,2021-11-14
2021-11-15,Brazil,0.013192475579988618,NA,2021-11-15
2021-11-16,Brazil,0.013794012973071885,NA,2021-11-16
2021-11-17,Brazil,0.014395550366155148,NA,2021-11-17
2021-11-18,Brazil,0.014997087759238414,NA,2021-11-18
2021-11-19,Brazil,0.015598625152321677,NA,2021-11-19
2021-11-20,Brazil,0.016200162545404944,NA,2021-11-20
2021-11-21,Brazil,0.016801699938488207,NA,2021-11-21
2021-11-22,Brazil,0.017403237331571474,NA,2021-11-22
2021-11-23,Brazil,0.018004774724654737,NA,2021-11-23
2021-11-24,Brazil,0.018606312117738003,NA,2021-11-24
2021-11-25,Brazil,0.01920784951082127,NA,2021-11-25
2021-11-26,Brazil,0.019809386903904533,NA,2021-11-26
2021-11-27,Brazil,0.0204109242969878,NA,2021-11-27
2021-11-28,Brazil,0.021012461690071066,NA,2021-11-28
2021-11-29,Brazil,0.02161399908315433,NA,2021-11-29
2021-11-30,Brazil,0.022215536476237596,NA,2021-11-30
2021-12-01,Brazil,0.02281707386932086,NA,2021-12-01
2021-12-02,Brazil,0.024012510464468277,NA,2021-12-02
2021-12-03,Brazil,0.025207947059615696,NA,2021-12-03
2021-12-04,Brazil,0.02640338365476311,NA,2021-12-04
2021-12-05,Brazil,0.02759882024991053,NA,2021-12-05
2021-12-06,Brazil,0.028794256845057948,NA,2021-12-06
2021-12-07,Brazil,0.029989693440205367,NA,2021-12-07
2021-12-08,Brazil,0.03118513003535278,NA,2021-12-08
2021-12-09,Brazil,0.0323805666305002,NA,2021-12-09
2021-12-10,Brazil,0.03357600322564762,NA,2021-12-10
2021-12-11,Brazil,0.03477143982079504,NA,2021-12-11
2021-12-12,Brazil,0.035966876415942456,NA,2021-12-12
2021-12-13,Brazil,0.037162313011089874,NA,2021-12-13
2021-12-14,Brazil,0.03835774960623729,NA,2021-12-14
2021-12-15,Brazil,0.039553186201384705,NA,2021-12-15
2021-12-16,Brazil,0.04074862279653213,NA,2021-12-16
2021-12-17,Brazil,0.04194405939167954,NA,2021-12-17
2021-12-18,Brazil,0.04313949598682696,NA,2021-12-18
2021-12-19,Brazil,0.04433493258197438,NA,2021-12-19
2021-12-20,Brazil,0.0455303691771218,NA,2021-12-20
2021-12-21,Brazil,0.046725805772269216,NA,2021-12-21
2021-12-22,Brazil,0.04792124236741663,NA,2021-12-22
2021-12-23,Brazil,0.04911667896256405,NA,2021-12-23
2021-12-24,Brazil,0.05031211555771147,NA,2021-12-24
2021-12-25,Brazil,0.05150755215285889,NA,2021-12-25
2021-12-26,Brazil,0.0527029887480063,NA,2021-12-26
2021-12-27,Brazil,0.05389842534315373,NA,2021-12-27
2021-12-28,Brazil,0.05509386193830114,NA,2021-12-28
2021-12-29,Brazil,0.05628929853344856,NA,2021-12-29
2021-12-30,Brazil,0.057484735128595976,NA,2021-12-30
2021-12-31,Brazil,0.058680171723743395,NA,2021-12-31
2022-01-01,Brazil,0.05987560831889081,NA,2022-01-01
2022-01-02,Brazil,0.05924167433576061,NA,2022-01-02
2022-01-03,Brazil,0.0586077403526304,NA,2022-01-03
2022-01-04,Brazil,0.0579738063695002,NA,2022-01-04
2022-01-05,Brazil,0.05733987238636999,NA,2022-01-05
2022-01-06,Brazil,0.05670593840323978,NA,2022-01-06
2022-01-07,Brazil,0.056072004420109574,NA,2022-01-07
2022-01-08,Brazil,0.05543807043697937,NA,2022-01-08
2022-01-09,Brazil,0.05480413645384916,NA,2022-01-09
2022-01-10,Brazil,0.05417020247071896,NA,2022-01-10
2022-01-11,Brazil,0.05353626848758875,NA,2022-01-11
2022-01-12,Brazil,0.05290233450445854,NA,2022-01-12
2022-01-13,Brazil,0.052268400521328334,NA,2022-01-13
2022-01-14,Brazil,0.05163446653819813,NA,2022-01-14
2022-01-15,Brazil,0.05100053255506792,NA,2022-01-15
2022-01-16,Brazil,0.05036659857193772,NA,2022-01-16
2022-01-17,Brazil,0.04973266458880751,NA,2022-01-17
2022-01-18,Brazil,0.04909873060567731,NA,2022-01-18
2022-01-19,Brazil,0.0484647966225471,NA,2022-01-19
2022-01-20,Brazil,0.047830862639416896,NA,2022-01-20
2022-01-21,Brazil,0.04719692865628669,NA,2022-01-21
2022-01-22,Brazil,0.046562994673156485,NA,2022-01-22
2022-01-23,Brazil,0.04592906069002627,NA,2022-01-23
2022-01-24,Brazil,0.04529512670689607,NA,2022-01-24
2022-01-25,Brazil,0.04466119272376586,NA,2022-01-25
2022-01-26,Brazil,0.04402725874063566,NA,2022-01-26
2022-01-27,Brazil,0.043393324757505444,NA,2022-01-27
2022-01-28,Brazil,0.04275939077437524,NA,2022-01-28
2022-01-29,Brazil,0.04212545679124503,NA,2022-01-29
2022-01-30,Brazil,0.04149152280811483,NA,2022-01-30
2022-01-31,Brazil,0.04085758882498462,NA,2022-01-31
2022-02-01,Brazil,0.04022365484185442,NA,2022-02-01
2022-02-02,Brazil,0.03962616764779564,NA,2022-02-02
2022-02-03,Brazil,0.039028680453736864,NA,2022-02-03
2022-02-04,Brazil,0.038431193259678094,NA,2022-02-04
2022-02-05,Brazil,0.03783370606561932,NA,2022-02-05
2022-02-06,Brazil,0.03723621887156054,NA,2022-02-06
2022-02-07,Brazil,0.036638731677501764,NA,2022-02-07
2022-02-08,Brazil,0.036041244483442994,NA,2022-02-08
2022-02-09,Brazil,0.03544375728938422,NA,2022-02-09
2022-02-10,Brazil,0.03484627009532544,NA,2022-02-10
2022-02-11,Brazil,0.034248782901266664,NA,2022-02-11
2022-02-12,Brazil,0.03365129570720789,NA,2022-02-12
2022-02-13,Brazil,0.03305380851314912,NA,2022-02-13
2022-02-14,Brazil,0.03245632131909034,NA,2022-02-14
2022-02-15,Brazil,0.031858834125031564,NA,2022-02-15
2022-02-16,Brazil,0.03126134693097279,NA,2022-02-16
2022-02-17,Brazil,0.030663859736914014,NA,2022-02-17
2022-02-18,Brazil,0.03006637254285524,NA,2022-02-18
2022-02-19,Brazil,0.029468885348796464,NA,2022-02-19
2022-02-20,Brazil,0.028871398154737687,NA,2022-02-20
2022-02-21,Brazil,0.02827391096067891,NA,2022-02-21
2022-02-22,Brazil,0.027676423766620138,NA,2022-02-22
2022-02-23,Brazil,0.027078936572561364,NA,2022-02-23
2022-02-24,Brazil,0.026481449378502588,NA,2022-02-24
2022-02-25,Brazil,0.02588396218444381,NA,2022-02-25
2022-02-26,Brazil,0.025286474990385034,NA,2022-02-26
2022-02-27,Brazil,0.02468898779632626,NA,2022-02-27
2022-02-28,Brazil,0.024091500602267484,NA,2022-02-28
2022-03-01,Brazil,0.02349401340820871,NA,2022-03-01
2022-03-02,Brazil,0.02357036185765561,NA,2022-03-02
2022-03-03,Brazil,0.023646710307102508,NA,2022-03-03
2022-03-04,Brazil,0.023723058756549408,NA,2022-03-04
2022-03-05,Brazil,0.02379940720599631,NA,2022-03-05
2022-03-06,Brazil,0.02387575565544321,NA,2022-03-06
2022-03-07,Brazil,0.023952104104890105,NA,2022-03-07
